filename,class_id,species,breed_id,breed_name
Bengal_146,6,1,2,Bengal
Bengal_34,6,1,2,Bengal
Bengal_134,6,1,2,Bengal
Bengal_54,6,1,2,Bengal
Bengal_118,6,1,2,Bengal
Bengal_196,6,1,2,Bengal
Bengal_81,6,1,2,Bengal
Bengal_149,6,1,2,Bengal
Bengal_66,6,1,2,Bengal
Bengal_62,6,1,2,Bengal
Bengal_175,6,1,2,Bengal
Bengal_87,6,1,2,Bengal
Bengal_84,6,1,2,Bengal
Bengal_90,6,1,2,Bengal
Bengal_19,6,1,2,Bengal
Bengal_129,6,1,2,Bengal
Bengal_104,6,1,2,Bengal
Bengal_80,6,1,2,Bengal
Bengal_29,6,1,2,Bengal
Bengal_119,6,1,2,Bengal
Bengal_75,6,1,2,Bengal
Bengal_180,6,1,2,Bengal
Bengal_6,6,1,2,Bengal
Bengal_73,6,1,2,Bengal
Bengal_35,6,1,2,Bengal
Bengal_166,6,1,2,Bengal
Bengal_82,6,1,2,Bengal
Bengal_124,6,1,2,Bengal
Bengal_4,6,1,2,Bengal
Bengal_148,6,1,2,Bengal
Bengal_172,6,1,2,Bengal
Bengal_186,6,1,2,Bengal
Bengal_85,6,1,2,Bengal
Bengal_27,6,1,2,Bengal
Bengal_178,6,1,2,Bengal
Bengal_3,6,1,2,Bengal
Bengal_86,6,1,2,Bengal
Bengal_45,6,1,2,Bengal
Bengal_188,6,1,2,Bengal
Bengal_46,6,1,2,Bengal
Bengal_122,6,1,2,Bengal
Bengal_55,6,1,2,Bengal
Bengal_22,6,1,2,Bengal
Bengal_130,6,1,2,Bengal
Bengal_121,6,1,2,Bengal
Bengal_74,6,1,2,Bengal
Bengal_138,6,1,2,Bengal
Bengal_192,6,1,2,Bengal
Bengal_57,6,1,2,Bengal
Bengal_165,6,1,2,Bengal
Bengal_88,6,1,2,Bengal
Bengal_200,6,1,2,Bengal
Bengal_139,6,1,2,Bengal
Bengal_28,6,1,2,Bengal
Bengal_92,6,1,2,Bengal
Bengal_65,6,1,2,Bengal
Bengal_10,6,1,2,Bengal
Bengal_78,6,1,2,Bengal
Bengal_170,6,1,2,Bengal
Bengal_157,6,1,2,Bengal
Bengal_174,6,1,2,Bengal
Bengal_199,6,1,2,Bengal
Bengal_20,6,1,2,Bengal
Bengal_50,6,1,2,Bengal
Bengal_108,6,1,2,Bengal
Bengal_56,6,1,2,Bengal
Bengal_59,6,1,2,Bengal
Bengal_183,6,1,2,Bengal
Bengal_133,6,1,2,Bengal
Bengal_158,6,1,2,Bengal
Bengal_126,6,1,2,Bengal
Bengal_112,6,1,2,Bengal
Bengal_63,6,1,2,Bengal
Bengal_173,6,1,2,Bengal
Bengal_60,6,1,2,Bengal
Bengal_140,6,1,2,Bengal
Bengal_93,6,1,2,Bengal
Bengal_61,6,1,2,Bengal
Bengal_37,6,1,2,Bengal
Bengal_155,6,1,2,Bengal
Bengal_107,6,1,2,Bengal
Bengal_128,6,1,2,Bengal
Bengal_7,6,1,2,Bengal
Bengal_39,6,1,2,Bengal
Bengal_127,6,1,2,Bengal
Bengal_132,6,1,2,Bengal
Bengal_100,6,1,2,Bengal
Bengal_8,6,1,2,Bengal
Bengal_141,6,1,2,Bengal
Bengal_43,6,1,2,Bengal
Bengal_137,6,1,2,Bengal
Bengal_154,6,1,2,Bengal
Bengal_52,6,1,2,Bengal
Bengal_142,6,1,2,Bengal
Bengal_32,6,1,2,Bengal
Bengal_105,6,1,2,Bengal
Bengal_115,6,1,2,Bengal
Bengal_72,6,1,2,Bengal
Bengal_15,6,1,2,Bengal
Bengal_168,6,1,2,Bengal
Bengal_156,6,1,2,Bengal
Bengal_96,6,1,2,Bengal
Bengal_135,6,1,2,Bengal
Bengal_125,6,1,2,Bengal
Bengal_14,6,1,2,Bengal
Bengal_49,6,1,2,Bengal
Bengal_53,6,1,2,Bengal
Bengal_83,6,1,2,Bengal
Bengal_67,6,1,2,Bengal
Bengal_48,6,1,2,Bengal
Bengal_17,6,1,2,Bengal
Bengal_109,6,1,2,Bengal
Bengal_106,6,1,2,Bengal
Bengal_64,6,1,2,Bengal
Bengal_24,6,1,2,Bengal
Bengal_2,6,1,2,Bengal
Bengal_69,6,1,2,Bengal
Bengal_97,6,1,2,Bengal
Bengal_70,6,1,2,Bengal
Bengal_47,6,1,2,Bengal
