filename,class_id,species,breed_id,breed_name
american_bulldog_147,2,2,1,american_bulldog
american_bulldog_32,2,2,1,american_bulldog
american_bulldog_134,2,2,1,american_bulldog
american_bulldog_53,2,2,1,american_bulldog
american_bulldog_118,2,2,1,american_bulldog
american_bulldog_209,2,2,1,american_bulldog
american_bulldog_80,2,2,1,american_bulldog
american_bulldog_14,2,2,1,american_bulldog
american_bulldog_65,2,2,1,american_bulldog
american_bulldog_61,2,2,1,american_bulldog
american_bulldog_186,2,2,1,american_bulldog
american_bulldog_86,2,2,1,american_bulldog
american_bulldog_83,2,2,1,american_bulldog
american_bulldog_90,2,2,1,american_bulldog
american_bulldog_214,2,2,1,american_bulldog
american_bulldog_129,2,2,1,american_bulldog
american_bulldog_104,2,2,1,american_bulldog
american_bulldog_7,2,2,1,american_bulldog
american_bulldog_27,2,2,1,american_bulldog
american_bulldog_119,2,2,1,american_bulldog
american_bulldog_74,2,2,1,american_bulldog
american_bulldog_191,2,2,1,american_bulldog
american_bulldog_69,2,2,1,american_bulldog
american_bulldog_72,2,2,1,american_bulldog
american_bulldog_33,2,2,1,american_bulldog
american_bulldog_176,2,2,1,american_bulldog
american_bulldog_81,2,2,1,american_bulldog
american_bulldog_124,2,2,1,american_bulldog
american_bulldog_48,2,2,1,american_bulldog
american_bulldog_149,2,2,1,american_bulldog
american_bulldog_183,2,2,1,american_bulldog
american_bulldog_197,2,2,1,american_bulldog
american_bulldog_84,2,2,1,american_bulldog
american_bulldog_25,2,2,1,american_bulldog
american_bulldog_189,2,2,1,american_bulldog
american_bulldog_38,2,2,1,american_bulldog
american_bulldog_85,2,2,1,american_bulldog
american_bulldog_43,2,2,1,american_bulldog
american_bulldog_199,2,2,1,american_bulldog
american_bulldog_44,2,2,1,american_bulldog
american_bulldog_122,2,2,1,american_bulldog
american_bulldog_54,2,2,1,american_bulldog
american_bulldog_221,2,2,1,american_bulldog
american_bulldog_130,2,2,1,american_bulldog
american_bulldog_121,2,2,1,american_bulldog
american_bulldog_73,2,2,1,american_bulldog
american_bulldog_138,2,2,1,american_bulldog
american_bulldog_203,2,2,1,american_bulldog
american_bulldog_56,2,2,1,american_bulldog
american_bulldog_175,2,2,1,american_bulldog
american_bulldog_87,2,2,1,american_bulldog
american_bulldog_217,2,2,1,american_bulldog
american_bulldog_139,2,2,1,american_bulldog
american_bulldog_26,2,2,1,american_bulldog
american_bulldog_92,2,2,1,american_bulldog
american_bulldog_64,2,2,1,american_bulldog
american_bulldog_10,2,2,1,american_bulldog
american_bulldog_77,2,2,1,american_bulldog
american_bulldog_181,2,2,1,american_bulldog
american_bulldog_166,2,2,1,american_bulldog
american_bulldog_185,2,2,1,american_bulldog
american_bulldog_212,2,2,1,american_bulldog
american_bulldog_21,2,2,1,american_bulldog
american_bulldog_49,2,2,1,american_bulldog
american_bulldog_108,2,2,1,american_bulldog
american_bulldog_55,2,2,1,american_bulldog
american_bulldog_58,2,2,1,american_bulldog
american_bulldog_193,2,2,1,american_bulldog
american_bulldog_133,2,2,1,american_bulldog
american_bulldog_167,2,2,1,american_bulldog
american_bulldog_126,2,2,1,american_bulldog
american_bulldog_112,2,2,1,american_bulldog
american_bulldog_62,2,2,1,american_bulldog
american_bulldog_184,2,2,1,american_bulldog
american_bulldog_5,2,2,1,american_bulldog
american_bulldog_140,2,2,1,american_bulldog
american_bulldog_93,2,2,1,american_bulldog
american_bulldog_60,2,2,1,american_bulldog
american_bulldog_35,2,2,1,american_bulldog
american_bulldog_161,2,2,1,american_bulldog
american_bulldog_107,2,2,1,american_bulldog
american_bulldog_128,2,2,1,american_bulldog
american_bulldog_79,2,2,1,american_bulldog
american_bulldog_37,2,2,1,american_bulldog
american_bulldog_127,2,2,1,american_bulldog
american_bulldog_132,2,2,1,american_bulldog
american_bulldog_100,2,2,1,american_bulldog
american_bulldog_8,2,2,1,american_bulldog
american_bulldog_141,2,2,1,american_bulldog
american_bulldog_41,2,2,1,american_bulldog
american_bulldog_137,2,2,1,american_bulldog
american_bulldog_15,2,2,1,american_bulldog
american_bulldog_51,2,2,1,american_bulldog
american_bulldog_142,2,2,1,american_bulldog
american_bulldog_30,2,2,1,american_bulldog
american_bulldog_105,2,2,1,american_bulldog
american_bulldog_115,2,2,1,american_bulldog
american_bulldog_71,2,2,1,american_bulldog
american_bulldog_169,2,2,1,american_bulldog
american_bulldog_178,2,2,1,american_bulldog
american_bulldog_164,2,2,1,american_bulldog
american_bulldog_96,2,2,1,american_bulldog
american_bulldog_135,2,2,1,american_bulldog
american_bulldog_125,2,2,1,american_bulldog
american_bulldog_150,2,2,1,american_bulldog
american_bulldog_47,2,2,1,american_bulldog
american_bulldog_52,2,2,1,american_bulldog
american_bulldog_82,2,2,1,american_bulldog
american_bulldog_66,2,2,1,american_bulldog
american_bulldog_46,2,2,1,american_bulldog
american_bulldog_190,2,2,1,american_bulldog
american_bulldog_109,2,2,1,american_bulldog
american_bulldog_106,2,2,1,american_bulldog
american_bulldog_63,2,2,1,american_bulldog
american_bulldog_22,2,2,1,american_bulldog
american_bulldog_28,2,2,1,american_bulldog
american_bulldog_68,2,2,1,american_bulldog
american_bulldog_97,2,2,1,american_bulldog
american_bulldog_6,2,2,1,american_bulldog
american_bulldog_45,2,2,1,american_bulldog
