filename,class_id,species,breed_id,breed_name
Maine_Coon_154,21,1,7,Maine_Coon
Maine_Coon_270,21,1,7,Maine_Coon
Maine_Coon_142,21,1,7,Maine_Coon
Maine_Coon_46,21,1,7,Maine_Coon
Maine_Coon_123,21,1,7,Maine_Coon
Maine_Coon_238,21,1,7,Maine_Coon
Maine_Coon_79,21,1,7,Maine_Coon
Maine_Coon_158,21,1,7,Maine_Coon
Maine_Coon_5,21,1,7,Maine_Coon
Maine_Coon_55,21,1,7,Maine_Coon
Maine_Coon_195,21,1,7,Maine_Coon
Maine_Coon_84,21,1,7,Maine_Coon
Maine_Coon_81,21,1,7,Maine_Coon
Maine_Coon_8,21,1,7,Maine_Coon
Maine_Coon_242,21,1,7,Maine_Coon
Maine_Coon_137,21,1,7,Maine_Coon
Maine_Coon_104,21,1,7,Maine_Coon
Maine_Coon_78,21,1,7,Maine_Coon
Maine_Coon_265,21,1,7,Maine_Coon
Maine_Coon_124,21,1,7,Maine_Coon
Maine_Coon_70,21,1,7,Maine_Coon
Maine_Coon_203,21,1,7,Maine_Coon
Maine_Coon_64,21,1,7,Maine_Coon
Maine_Coon_69,21,1,7,Maine_Coon
Maine_Coon_271,21,1,7,Maine_Coon
Maine_Coon_182,21,1,7,Maine_Coon
Maine_Coon_7,21,1,7,Maine_Coon
Maine_Coon_132,21,1,7,Maine_Coon
Maine_Coon_3,21,1,7,Maine_Coon
Maine_Coon_157,21,1,7,Maine_Coon
Maine_Coon_192,21,1,7,Maine_Coon
Maine_Coon_208,21,1,7,Maine_Coon
Maine_Coon_82,21,1,7,Maine_Coon
Maine_Coon_263,21,1,7,Maine_Coon
Maine_Coon_19,21,1,7,Maine_Coon
Maine_Coon_2,21,1,7,Maine_Coon
Maine_Coon_83,21,1,7,Maine_Coon
Maine_Coon_35,21,1,7,Maine_Coon
Maine_Coon_211,21,1,7,Maine_Coon
Maine_Coon_36,21,1,7,Maine_Coon
Maine_Coon_129,21,1,7,Maine_Coon
Maine_Coon_47,21,1,7,Maine_Coon
Maine_Coon_24,21,1,7,Maine_Coon
Maine_Coon_139,21,1,7,Maine_Coon
