filename,class_id,species,breed_id,breed_name
yorkshire_terrier_146,37,2,25,yorkshire_terrier
yorkshire_terrier_34,37,2,25,yorkshire_terrier
yorkshire_terrier_134,37,2,25,yorkshire_terrier
yorkshire_terrier_54,37,2,25,yorkshire_terrier
yorkshire_terrier_118,37,2,25,yorkshire_terrier
yorkshire_terrier_195,37,2,25,yorkshire_terrier
yorkshire_terrier_81,37,2,25,yorkshire_terrier
yorkshire_terrier_149,37,2,25,yorkshire_terrier
yorkshire_terrier_66,37,2,25,yorkshire_terrier
yorkshire_terrier_62,37,2,25,yorkshire_terrier
yorkshire_terrier_175,37,2,25,yorkshire_terrier
yorkshire_terrier_87,37,2,25,yorkshire_terrier
yorkshire_terrier_84,37,2,25,yorkshire_terrier
yorkshire_terrier_90,37,2,25,yorkshire_terrier
yorkshire_terrier_199,37,2,25,yorkshire_terrier
yorkshire_terrier_129,37,2,25,yorkshire_terrier
yorkshire_terrier_104,37,2,25,yorkshire_terrier
yorkshire_terrier_80,37,2,25,yorkshire_terrier
yorkshire_terrier_29,37,2,25,yorkshire_terrier
yorkshire_terrier_119,37,2,25,yorkshire_terrier
yorkshire_terrier_75,37,2,25,yorkshire_terrier
yorkshire_terrier_180,37,2,25,yorkshire_terrier
yorkshire_terrier_6,37,2,25,yorkshire_terrier
yorkshire_terrier_73,37,2,25,yorkshire_terrier
yorkshire_terrier_35,37,2,25,yorkshire_terrier
yorkshire_terrier_166,37,2,25,yorkshire_terrier
yorkshire_terrier_82,37,2,25,yorkshire_terrier
yorkshire_terrier_124,37,2,25,yorkshire_terrier
yorkshire_terrier_4,37,2,25,yorkshire_terrier
yorkshire_terrier_148,37,2,25,yorkshire_terrier
yorkshire_terrier_172,37,2,25,yorkshire_terrier
yorkshire_terrier_185,37,2,25,yorkshire_terrier
yorkshire_terrier_85,37,2,25,yorkshire_terrier
yorkshire_terrier_27,37,2,25,yorkshire_terrier
yorkshire_terrier_178,37,2,25,yorkshire_terrier
yorkshire_terrier_3,37,2,25,yorkshire_terrier
