filename,class_id,species,breed_id,breed_name
keeshond_62,19,2,13,keeshond
keeshond_124,19,2,13,keeshond
keeshond_170,19,2,13,keeshond
keeshond_129,19,2,13,keeshond
keeshond_119,19,2,13,keeshond
keeshond_148,19,2,13,keeshond
keeshond_8,19,2,13,keeshond
keeshond_187,19,2,13,keeshond
keeshond_104,19,2,13,keeshond
keeshond_5,19,2,13,keeshond
keeshond_35,19,2,13,keeshond
keeshond_6,19,2,13,keeshond
keeshond_178,19,2,13,keeshond
keeshond_34,19,2,13,keeshond
keeshond_84,19,2,13,keeshond
keeshond_56,19,2,13,keeshond
keeshond_118,19,2,13,keeshond
keeshond_87,19,2,13,keeshond
keeshond_28,19,2,13,keeshond
keeshond_92,19,2,13,keeshond
keeshond_80,19,2,13,keeshond
keeshond_88,19,2,13,keeshond
keeshond_65,19,2,13,keeshond
keeshond_43,19,2,13,keeshond
keeshond_22,19,2,13,keeshond
keeshond_86,19,2,13,keeshond
keeshond_75,19,2,13,keeshond
keeshond_1,19,2,13,keeshond
keeshond_134,19,2,13,keeshond
keeshond_53,19,2,13,keeshond
keeshond_54,19,2,13,keeshond
keeshond_198,19,2,13,keeshond
keeshond_73,19,2,13,keeshond
keeshond_39,19,2,13,keeshond
keeshond_77,19,2,13,keeshond
keeshond_68,19,2,13,keeshond
keeshond_20,19,2,13,keeshond
keeshond_146,19,2,13,keeshond
keeshond_122,19,2,13,keeshond
keeshond_191,19,2,13,keeshond
keeshond_90,19,2,13,keeshond
keeshond_130,19,2,13,keeshond
keeshond_121,19,2,13,keeshond
keeshond_82,19,2,13,keeshond
keeshond_138,19,2,13,keeshond
keeshond_57,19,2,13,keeshond
keeshond_24,19,2,13,keeshond
keeshond_157,19,2,13,keeshond
keeshond_166,19,2,13,keeshond
keeshond_185,19,2,13,keeshond
keeshond_139,19,2,13,keeshond
keeshond_180,19,2,13,keeshond
keeshond_149,19,2,13,keeshond
keeshond_195,19,2,13,keeshond
keeshond_10,19,2,13,keeshond
keeshond_74,19,2,13,keeshond
keeshond_182,19,2,13,keeshond
keeshond_173,19,2,13,keeshond
keeshond_175,19,2,13,keeshond
keeshond_85,19,2,13,keeshond
keeshond_199,19,2,13,keeshond
keeshond_108,19,2,13,keeshond
keeshond_165,19,2,13,keeshond
keeshond_4,19,2,13,keeshond
keeshond_55,19,2,13,keeshond
keeshond_174,19,2,13,keeshond
keeshond_27,19,2,13,keeshond
keeshond_133,19,2,13,keeshond
keeshond_158,19,2,13,keeshond
keeshond_126,19,2,13,keeshond
keeshond_112,19,2,13,keeshond
keeshond_45,19,2,13,keeshond
keeshond_172,19,2,13,keeshond
keeshond_37,19,2,13,keeshond
keeshond_140,19,2,13,keeshond
keeshond_2,19,2,13,keeshond
keeshond_61,19,2,13,keeshond
keeshond_66,19,2,13,keeshond
keeshond_155,19,2,13,keeshond
keeshond_107,19,2,13,keeshond
keeshond_128,19,2,13,keeshond
keeshond_7,19,2,13,keeshond
keeshond_63,19,2,13,keeshond
keeshond_127,19,2,13,keeshond
keeshond_132,19,2,13,keeshond
keeshond_100,19,2,13,keeshond
keeshond_32,19,2,13,keeshond
keeshond_141,19,2,13,keeshond
keeshond_42,19,2,13,keeshond
keeshond_137,19,2,13,keeshond
keeshond_154,19,2,13,keeshond
keeshond_52,19,2,13,keeshond
keeshond_142,19,2,13,keeshond
keeshond_81,19,2,13,keeshond
keeshond_105,19,2,13,keeshond
keeshond_115,19,2,13,keeshond
keeshond_72,19,2,13,keeshond
keeshond_15,19,2,13,keeshond
keeshond_168,19,2,13,keeshond
keeshond_156,19,2,13,keeshond
keeshond_96,19,2,13,keeshond
keeshond_135,19,2,13,keeshond
keeshond_125,19,2,13,keeshond
keeshond_14,19,2,13,keeshond
keeshond_3,19,2,13,keeshond
keeshond_50,19,2,13,keeshond
keeshond_83,19,2,13,keeshond
keeshond_67,19,2,13,keeshond
keeshond_47,19,2,13,keeshond
keeshond_17,19,2,13,keeshond
keeshond_109,19,2,13,keeshond
keeshond_106,19,2,13,keeshond
keeshond_64,19,2,13,keeshond
keeshond_49,19,2,13,keeshond
keeshond_29,19,2,13,keeshond
keeshond_93,19,2,13,keeshond
keeshond_97,19,2,13,keeshond
keeshond_70,19,2,13,keeshond
keeshond_46,19,2,13,keeshond
