filename,class_id,species,breed_id,breed_name
great_pyrenees_146,16,2,10,great_pyrenees
great_pyrenees_34,16,2,10,great_pyrenees
great_pyrenees_134,16,2,10,great_pyrenees
great_pyrenees_54,16,2,10,great_pyrenees
great_pyrenees_118,16,2,10,great_pyrenees
great_pyrenees_195,16,2,10,great_pyrenees
great_pyrenees_81,16,2,10,great_pyrenees
great_pyrenees_149,16,2,10,great_pyrenees
great_pyrenees_66,16,2,10,great_pyrenees
great_pyrenees_62,16,2,10,great_pyrenees
great_pyrenees_175,16,2,10,great_pyrenees
great_pyrenees_87,16,2,10,great_pyrenees
great_pyrenees_84,16,2,10,great_pyrenees
great_pyrenees_90,16,2,10,great_pyrenees
great_pyrenees_199,16,2,10,great_pyrenees
great_pyrenees_129,16,2,10,great_pyrenees
great_pyrenees_104,16,2,10,great_pyrenees
great_pyrenees_80,16,2,10,great_pyrenees
great_pyrenees_29,16,2,10,great_pyrenees
great_pyrenees_119,16,2,10,great_pyrenees
great_pyrenees_75,16,2,10,great_pyrenees
great_pyrenees_180,16,2,10,great_pyrenees
great_pyrenees_6,16,2,10,great_pyrenees
great_pyrenees_73,16,2,10,great_pyrenees
great_pyrenees_35,16,2,10,great_pyrenees
great_pyrenees_166,16,2,10,great_pyrenees
great_pyrenees_82,16,2,10,great_pyrenees
great_pyrenees_124,16,2,10,great_pyrenees
great_pyrenees_4,16,2,10,great_pyrenees
great_pyrenees_148,16,2,10,great_pyrenees
great_pyrenees_172,16,2,10,great_pyrenees
great_pyrenees_185,16,2,10,great_pyrenees
great_pyrenees_85,16,2,10,great_pyrenees
great_pyrenees_27,16,2,10,great_pyrenees
great_pyrenees_178,16,2,10,great_pyrenees
great_pyrenees_3,16,2,10,great_pyrenees
great_pyrenees_86,16,2,10,great_pyrenees
great_pyrenees_45,16,2,10,great_pyrenees
great_pyrenees_187,16,2,10,great_pyrenees
great_pyrenees_46,16,2,10,great_pyrenees
great_pyrenees_122,16,2,10,great_pyrenees
great_pyrenees_55,16,2,10,great_pyrenees
great_pyrenees_22,16,2,10,great_pyrenees
great_pyrenees_130,16,2,10,great_pyrenees
great_pyrenees_121,16,2,10,great_pyrenees
great_pyrenees_74,16,2,10,great_pyrenees
great_pyrenees_138,16,2,10,great_pyrenees
great_pyrenees_191,16,2,10,great_pyrenees
great_pyrenees_57,16,2,10,great_pyrenees
great_pyrenees_165,16,2,10,great_pyrenees
great_pyrenees_88,16,2,10,great_pyrenees
great_pyrenees_1,16,2,10,great_pyrenees
great_pyrenees_139,16,2,10,great_pyrenees
great_pyrenees_28,16,2,10,great_pyrenees
great_pyrenees_92,16,2,10,great_pyrenees
great_pyrenees_65,16,2,10,great_pyrenees
great_pyrenees_10,16,2,10,great_pyrenees
great_pyrenees_78,16,2,10,great_pyrenees
great_pyrenees_170,16,2,10,great_pyrenees
great_pyrenees_157,16,2,10,great_pyrenees
