filename,class_id,species,breed_id,breed_name
beagle_149,5,2,4,beagle
beagle_34,5,2,4,beagle
beagle_137,5,2,4,beagle
beagle_54,5,2,4,beagle
beagle_119,5,2,4,beagle
beagle_199,5,2,4,beagle
beagle_81,5,2,4,beagle
beagle_151,5,2,4,beagle
beagle_66,5,2,4,beagle
beagle_62,5,2,4,beagle
beagle_179,5,2,4,beagle
beagle_87,5,2,4,beagle
beagle_84,5,2,4,beagle
beagle_90,5,2,4,beagle
beagle_201,5,2,4,beagle
beagle_130,5,2,4,beagle
beagle_104,5,2,4,beagle
beagle_80,5,2,4,beagle
beagle_29,5,2,4,beagle
beagle_120,5,2,4,beagle
beagle_75,5,2,4,beagle
beagle_184,5,2,4,beagle
beagle_6,5,2,4,beagle
beagle_73,5,2,4,beagle
beagle_35,5,2,4,beagle
beagle_16,5,2,4,beagle
beagle_82,5,2,4,beagle
beagle_126,5,2,4,beagle
beagle_4,5,2,4,beagle
beagle_150,5,2,4,beagle
beagle_176,5,2,4,beagle
beagle_189,5,2,4,beagle
beagle_85,5,2,4,beagle
beagle_27,5,2,4,beagle
beagle_181,5,2,4,beagle
beagle_3,5,2,4,beagle
beagle_86,5,2,4,beagle
beagle_45,5,2,4,beagle
beagle_190,5,2,4,beagle
beagle_46,5,2,4,beagle
beagle_124,5,2,4,beagle
beagle_55,5,2,4,beagle
beagle_22,5,2,4,beagle
beagle_133,5,2,4,beagle
beagle_123,5,2,4,beagle
beagle_74,5,2,4,beagle
beagle_140,5,2,4,beagle
beagle_195,5,2,4,beagle
beagle_57,5,2,4,beagle
beagle_169,5,2,4,beagle
beagle_88,5,2,4,beagle
beagle_203,5,2,4,beagle
beagle_141,5,2,4,beagle
beagle_28,5,2,4,beagle
beagle_92,5,2,4,beagle
beagle_65,5,2,4,beagle
beagle_110,5,2,4,beagle
beagle_78,5,2,4,beagle
beagle_174,5,2,4,beagle
beagle_160,5,2,4,beagle
beagle_178,5,2,4,beagle
beagle_200,5,2,4,beagle
beagle_20,5,2,4,beagle
beagle_50,5,2,4,beagle
beagle_109,5,2,4,beagle
beagle_56,5,2,4,beagle
beagle_59,5,2,4,beagle
beagle_186,5,2,4,beagle
beagle_136,5,2,4,beagle
beagle_161,5,2,4,beagle
beagle_128,5,2,4,beagle
beagle_113,5,2,4,beagle
beagle_63,5,2,4,beagle
beagle_177,5,2,4,beagle
beagle_60,5,2,4,beagle
beagle_143,5,2,4,beagle
beagle_93,5,2,4,beagle
beagle_61,5,2,4,beagle
beagle_37,5,2,4,beagle
beagle_158,5,2,4,beagle
beagle_108,5,2,4,beagle
beagle_12,5,2,4,beagle
beagle_7,5,2,4,beagle
beagle_39,5,2,4,beagle
beagle_129,5,2,4,beagle
beagle_135,5,2,4,beagle
beagle_100,5,2,4,beagle
beagle_8,5,2,4,beagle
beagle_144,5,2,4,beagle
beagle_43,5,2,4,beagle
beagle_13,5,2,4,beagle
beagle_157,5,2,4,beagle
beagle_52,5,2,4,beagle
beagle_145,5,2,4,beagle
beagle_32,5,2,4,beagle
beagle_105,5,2,4,beagle
beagle_116,5,2,4,beagle
beagle_72,5,2,4,beagle
beagle_163,5,2,4,beagle
beagle_171,5,2,4,beagle
beagle_15,5,2,4,beagle
beagle_96,5,2,4,beagle
beagle_138,5,2,4,beagle
beagle_127,5,2,4,beagle
beagle_152,5,2,4,beagle
beagle_49,5,2,4,beagle
beagle_53,5,2,4,beagle
beagle_83,5,2,4,beagle
beagle_67,5,2,4,beagle
beagle_48,5,2,4,beagle
beagle_183,5,2,4,beagle
beagle_10,5,2,4,beagle
beagle_107,5,2,4,beagle
beagle_64,5,2,4,beagle
beagle_24,5,2,4,beagle
beagle_2,5,2,4,beagle
beagle_69,5,2,4,beagle
beagle_97,5,2,4,beagle
beagle_70,5,2,4,beagle
beagle_47,5,2,4,beagle
